customer_id,age,income,employment_status,dependents,credit_limit,credit_utilization,avg_monthly_spending,late_payment_count,account_age_months,payment_status,missed_payment_6m,full_payment_ratio,debt_to_income,credit_limit_to_income,risk_score,risk_category,age_group
CUST00186,52,3000000.0,Employed,4,15000000,6.039651688915795,905947,1,29,Current,1,49.199105242952434,30.2,5.0,52,Medium Risk,51-65
CUST00187,52,5000000.0,Self-employed,0,10000000,51.763357265606466,5176335,0,16,Current,1,71.72151984653043,103.53,2.0,42,Medium Risk,51-65
CUST00188,44,3000000.0,Employed,2,25000000,12.268216489802363,3067054,0,57,Current,0,73.04668751888957,102.24,8.33,32,Low Risk,41-50
CUST00189,61,15000000.0,Self-employed,2,25000000,16.13760415954073,4034401,2,22,Late,0,78.97712947730355,26.9,1.67,45,Medium Risk,51-65
CUST00190,32,3000000.0,Employed,4,15000000,6.77652809329191,1016479,1,42,Current,0,74.42240568942044,33.88,5.0,47,Medium Risk,31-40
CUST00191,59,7500000.0,Employed,3,5000000,10.319532780078854,515976,2,18,Current,1,92.82550310142432,6.88,0.67,47,Medium Risk,51-65
CUST00192,22,5000000.0,Employed,1,5000000,24.312926408550883,1215646,1,67,Current,0,59.09833394086902,24.31,1.0,42,Medium Risk,21-30
CUST00193,23,7500000.0,Employed,4,5000000,38.29298905120149,1914649,0,96,Current,1,67.59752723287072,25.53,0.67,42,Medium Risk,21-30
CUST00194,57,10000000.0,Self-employed,1,15000000,51.43772970295415,7715659,0,89,Current,0,76.46003771715567,77.16,1.5,30,Low Risk,51-65
CUST00195,37,15000000.0,Self-employed,3,10000000,13.337174545605986,1333717,1,102,Late,1,77.95342043502588,8.89,0.67,50,Medium Risk,31-40
CUST00196,22,5000000.0,Self-employed,2,10000000,9.198248689876843,919824,0,111,Delinquent,0,94.63672166355228,18.4,2.0,42,Medium Risk,21-30
CUST00197,22,3000000.0,Employed,1,25000000,14.453229904701596,3613307,1,101,Current,0,67.87775704561231,120.44,8.33,47,Medium Risk,21-30
CUST00198,48,3000000.0,Employed,0,25000000,37.675949745883344,9418987,0,13,Current,0,82.97470370841508,313.97,8.33,42,Medium Risk,41-50
CUST00199,43,15000000.0,Employed,0,25000000,13.441474204193243,3360368,0,61,Current,0,60.390937240049944,22.4,1.67,20,Low Risk,41-50
CUST00200,57,15000000.0,Employed,4,10000000,31.87484056140717,3187484,0,98,Current,0,81.73169842881961,21.25,0.67,30,Low Risk,51-65
CUST00201,52,7500000.0,Employed,3,15000000,44.09260939027455,6613891,0,109,Current,0,77.822131898589,88.19,2.0,37,Medium Risk,51-65
CUST00202,53,7500000.0,Employed,4,5000000,9.582704965109116,479135,0,88,Late,2,92.62774899592372,6.39,0.67,42,Medium Risk,51-65
CUST00203,21,10000000.0,Employed,4,5000000,12.700808289497548,635040,2,75,Current,0,79.92089547326245,6.35,0.5,35,Medium Risk,21-30
CUST00204,39,3000000.0,Employed,4,5000000,32.17778262429801,1608889,0,49,Late,0,71.41986979887098,53.63,1.67,52,Medium Risk,31-40
CUST00205,22,15000000.0,Self-employed,0,10000000,45.52997340712384,4552997,0,65,Current,0,75.0389357488982,30.35,0.67,30,Low Risk,21-30
CUST00206,64,5000000.0,Unemployed,0,10000000,40.37021900406361,4037021,1,108,Current,0,76.47044241367357,80.74,2.0,52,Medium Risk,51-65
CUST00207,46,5000000.0,Self-employed,4,25000000,4.492350996267526,1123087,0,117,Current,0,62.68628895617243,22.46,5.0,27,Low Risk,41-50
CUST00208,52,7500000.0,Employed,0,5000000,80.88683480711647,4044341,1,46,Current,0,62.60963097738823,53.92,0.67,62,Medium Risk,51-65
CUST00209,26,3000000.0,Employed,3,15000000,37.604621156642175,5640693,0,26,Current,0,76.95520071533767,188.02,5.0,42,Medium Risk,21-30
CUST00210,52,3000000.0,Employed,4,10000000,18.615920971773406,1861592,1,91,Late,0,76.48748032932569,62.05,3.33,57,Medium Risk,51-65
CUST00211,24,10000000.0,Self-employed,0,5000000,35.50694641520563,1775347,0,47,Current,0,84.54354894803896,17.75,0.5,30,Low Risk,21-30
CUST00212,31,3000000.0,Employed,1,10000000,17.1708560606456,1717085,1,79,Late,0,41.49011805364549,57.24,3.33,57,Medium Risk,31-40
CUST00213,37,7500000.0,Employed,4,5000000,40.227641999425245,2011382,1,79,Current,0,66.59827972851595,26.82,0.67,52,Medium Risk,31-40
CUST00214,58,5000000.0,Self-employed,4,10000000,18.69926117258386,1869926,4,34,Current,0,72.31992683562676,37.4,2.0,52,Medium Risk,51-65
CUST00215,44,5000000.0,Employed,3,10000000,6.441766416285241,644176,0,85,Current,0,82.93636324114868,12.88,2.0,27,Low Risk,41-50
CUST00216,25,5000000.0,Employed,2,5000000,32.21094165631192,1610547,0,70,Current,0,79.6244544307567,32.21,1.0,37,Medium Risk,21-30
CUST00217,54,5000000.0,Employed,2,5000000,33.33409411108965,1666704,2,22,Current,0,65.58144542093335,33.33,1.0,52,Medium Risk,51-65
CUST00218,26,10000000.0,Employed,3,10000000,36.17175525774518,3617175,4,35,Current,0,77.75697707028897,36.17,1.0,55,Medium Risk,21-30
CUST00219,42,5000000.0,Employed,3,25000000,11.61753294148751,2904383,0,31,Current,1,76.54194918702288,58.09,5.0,32,Low Risk,41-50
CUST00220,31,7500000.0,Employed,3,10000000,42.40758834954792,4240758,0,58,Current,0,61.125335909042,56.54,1.33,37,Medium Risk,31-40
CUST00221,36,7500000.0,Employed,2,15000000,37.32253621564776,5598380,0,115,Current,0,56.57369867162129,74.65,2.0,37,Medium Risk,31-40
CUST00222,53,10000000.0,Employed,3,15000000,18.333374783703114,2750006,1,24,Current,0,81.70336798870049,27.5,1.5,35,Medium Risk,51-65
CUST00223,29,20000000.0,Self-employed,0,25000000,22.83344984766445,5708362,1,58,Current,0,82.49442454979655,28.54,1.25,35,Medium Risk,21-30
CUST00224,26,10000000.0,Employed,4,25000000,52.81224747065734,13203061,0,90,Late,0,72.63624430084754,132.03,2.5,40,Medium Risk,21-30
CUST00225,36,5000000.0,Employed,4,10000000,28.744364247492598,2874436,0,22,Current,0,90.30857959715797,57.49,2.0,27,Low Risk,31-40
CUST00226,49,3000000.0,Employed,1,15000000,45.05017205515954,6757525,0,51,Late,0,68.74837230416675,225.25,5.0,52,Medium Risk,41-50
CUST00227,23,5000000.0,Self-employed,1,25000000,33.04836357273878,8262090,0,109,Current,1,84.17214693592395,165.24,5.0,42,Medium Risk,21-30
CUST00228,40,7500000.0,Employed,4,10000000,56.01647351142917,5601647,0,90,Current,0,46.686659196557684,74.69,1.33,37,Medium Risk,31-40
CUST00229,56,3000000.0,Employed,0,10000000,30.936527724267943,3093652,0,58,Current,0,80.93524203497591,103.12,3.33,42,Medium Risk,51-65
CUST00230,39,7500000.0,Self-employed,2,5000000,44.10303910085581,2205151,0,110,Late,0,68.71424577795018,29.4,0.67,47,Medium Risk,31-40
CUST00231,46,7500000.0,Self-employed,2,25000000,29.161790928605065,7290447,0,109,Current,0,68.1355935851662,97.21,3.33,27,Low Risk,41-50
CUST00232,23,5000000.0,Employed,0,25000000,31.226172633995304,7806543,1,69,Late,1,47.75615345742856,156.13,5.0,67,High Risk,21-30
CUST00233,39,10000000.0,Self-employed,2,5000000,31.305503263356105,1565275,0,50,Current,0,62.02065688589895,15.65,0.5,30,Low Risk,31-40
CUST00234,40,3000000.0,Employed,3,10000000,7.583134830226654,758313,0,54,Current,1,56.60202957951219,25.28,3.33,37,Medium Risk,31-40
CUST00235,52,3000000.0,Employed,4,10000000,41.97578437466106,4197578,1,24,Current,1,79.65836020626563,139.92,3.33,62,Medium Risk,51-65
CUST00236,27,10000000.0,Employed,4,5000000,25.90520487624869,1295260,0,76,Current,0,72.44116737581685,12.95,0.5,20,Low Risk,21-30
CUST00237,61,7500000.0,Employed,0,50000000,18.611474671119055,9305737,1,86,Current,0,84.45605987091128,124.08,6.67,42,Medium Risk,51-65
CUST00238,53,10000000.0,Self-employed,2,5000000,11.955028083766143,597751,1,70,Current,0,69.14115999870717,5.98,0.5,35,Medium Risk,51-65
CUST00239,60,5000000.0,Employed,1,5000000,4.2997306432424365,214986,0,42,Current,1,88.51627828097621,4.3,1.0,32,Low Risk,51-65
CUST00240,59,5000000.0,Employed,1,10000000,60.57924099016173,6057924,0,75,Delinquent,1,58.149000619796496,121.16,2.0,67,High Risk,51-65
CUST00241,38,15000000.0,Self-employed,2,15000000,32.08700481739361,4813050,1,31,Current,1,99.68444392314007,32.09,1.0,50,Medium Risk,31-40
CUST00242,60,10000000.0,Self-employed,1,5000000,24.151538617329056,1207576,0,7,Late,1,59.24625293224014,12.08,0.5,35,Medium Risk,51-65
CUST00243,21,10000000.0,Employed,0,15000000,19.023557901867008,2853533,0,64,Current,0,89.45381376154741,28.54,1.5,20,Low Risk,21-30
CUST00244,31,5000000.0,Employed,0,10000000,38.31927830118527,3831927,0,101,Current,1,90.74407096345887,76.64,2.0,42,Medium Risk,31-40
CUST00245,48,7500000.0,Employed,2,5000000,31.198023558062516,1559901,0,117,Late,0,82.26130081601613,20.8,0.67,47,Medium Risk,41-50
CUST00246,45,5000000.0,Self-employed,1,5000000,21.00309847495157,1050154,1,10,Late,1,49.01366710783057,21.0,1.0,57,Medium Risk,41-50
CUST00247,43,3000000.0,Employed,0,10000000,10.748146230475571,1074814,0,42,Late,0,56.179455237651176,35.83,3.33,42,Medium Risk,41-50
CUST00248,51,15000000.0,Unemployed,0,5000000,26.105159827816898,1305257,0,36,Current,0,92.25715529098918,8.7,0.33,20,Low Risk,51-65
CUST00249,50,3000000.0,Employed,3,25000000,65.8143540784648,16453588,1,81,Current,1,68.11349490701811,548.45,8.33,72,High Risk,41-50
CUST00250,62,20000000.0,Employed,3,25000000,23.877315803259066,5969328,0,104,Current,0,70.10486964827844,29.85,1.25,20,Low Risk,51-65
CUST00251,55,5000000.0,Employed,0,50000000,32.239802151026964,16119901,0,99,Current,0,89.12560242285544,322.4,10.0,37,Medium Risk,51-65
CUST00252,27,3000000.0,Employed,2,5000000,19.127115985704506,956355,1,53,Current,0,35.0635006177465,31.88,1.67,47,Medium Risk,21-30
CUST00253,36,7500000.0,Employed,4,50000000,37.10106122217605,18550530,1,11,Late,0,78.79162953203958,247.34,6.67,62,Medium Risk,31-40
CUST00254,46,15000000.0,Self-employed,4,10000000,21.648934915568347,2164893,0,20,Late,0,86.5059429919264,14.43,0.67,30,Low Risk,41-50
CUST00255,22,10000000.0,Employed,0,10000000,17.298723652894452,1729872,1,20,Current,0,69.25174125265731,17.3,1.0,35,Medium Risk,21-30
CUST00256,21,15000000.0,Employed,0,5000000,51.025871168772305,2551293,2,66,Current,0,60.524279556579806,17.01,0.33,45,Medium Risk,21-30
CUST00257,32,10000000.0,Self-employed,0,5000000,8.946149113306106,447307,1,21,Late,0,65.27031862980922,4.47,0.5,45,Medium Risk,31-40
CUST00258,25,10000000.0,Employed,2,15000000,62.59464827908655,9389197,1,25,Current,0,63.098015981757385,93.89,1.5,55,Medium Risk,21-30
CUST00259,57,15000000.0,Self-employed,3,10000000,28.252539579084342,2825253,0,82,Current,0,85.14837156058796,18.84,0.67,20,Low Risk,51-65
CUST00260,52,5000000.0,Employed,0,5000000,42.412278955081604,2120613,1,49,Current,0,74.76552023305165,42.41,1.0,52,Medium Risk,51-65
CUST00261,29,7500000.0,Employed,0,15000000,31.110133137351383,4666519,0,47,Current,0,20.606486098345165,62.22,2.0,37,Medium Risk,21-30
CUST00262,61,5000000.0,Employed,1,5000000,8.557242722329207,427862,0,51,Delinquent,0,69.80376332957935,8.56,1.0,42,Medium Risk,51-65
CUST00263,55,20000000.0,Employed,2,10000000,27.43334630777422,2743334,0,100,Current,0,59.63614924245474,13.72,0.5,20,Low Risk,51-65
CUST00264,39,20000000.0,Self-employed,0,10000000,15.038377614516953,1503837,0,39,Current,0,85.1293091545127,7.52,0.5,20,Low Risk,31-40
CUST00265,36,3000000.0,Employed,1,25000000,29.414075310522914,7353518,0,69,Current,0,73.36509558680599,245.12,8.33,32,Low Risk,31-40
CUST00266,23,7500000.0,Employed,4,25000000,26.54378616968896,6635946,0,34,Late,0,72.57354948378891,88.48,3.33,37,Medium Risk,21-30
CUST00267,40,20000000.0,Employed,0,10000000,9.430256429180591,943025,0,8,Late,0,70.17085372531058,4.72,0.5,30,Low Risk,31-40
CUST00268,44,3000000.0,Employed,0,10000000,66.14856689499689,6614856,0,14,Current,0,84.22418967197173,220.5,3.33,52,Medium Risk,41-50
CUST00269,53,7500000.0,Self-employed,1,10000000,52.3004321009627,5230043,0,80,Current,1,56.20867743530871,69.73,1.33,42,Medium Risk,51-65
CUST00270,44,15000000.0,Employed,2,25000000,19.47149250249008,4867873,0,80,Current,0,76.7881034061556,32.45,1.67,20,Low Risk,41-50
CUST00271,31,3000000.0,Employed,0,10000000,23.209496040848972,2320949,0,30,Current,0,87.20995167747225,77.36,3.33,32,Low Risk,31-40
CUST00272,28,10000000.0,Unemployed,4,5000000,19.80856884097398,990428,1,91,Current,0,78.83352091108215,9.9,0.5,35,Medium Risk,21-30
CUST00273,56,5000000.0,Employed,0,5000000,26.332533634262063,1316626,2,47,Current,0,62.08574535283553,26.33,1.0,42,Medium Risk,51-65
CUST00274,58,20000000.0,Self-employed,4,10000000,13.06550627169592,1306550,1,51,Current,0,70.67402144410723,6.53,0.5,35,Medium Risk,51-65
CUST00275,60,20000000.0,Employed,3,10000000,25.811051481633246,2581105,0,78,Current,1,69.9003813635597,12.91,0.5,25,Low Risk,51-65
CUST00276,40,20000000.0,Employed,3,25000000,22.734130437391904,5683532,0,89,Current,0,77.80757127082313,28.42,1.25,20,Low Risk,31-40
CUST00277,55,7500000.0,Employed,4,5000000,100.0,1797994,1,64,Late,0,98.37872747506064,23.97,0.67,72,High Risk,51-65
CUST00278,45,15000000.0,Self-employed,2,10000000,58.03080646535541,5803080,1,26,Current,0,57.74390712364465,38.69,0.67,45,Medium Risk,41-50
CUST00279,55,15000000.0,Unemployed,0,25000000,64.41064883760531,16102662,1,79,Current,0,45.15677044953228,107.35,1.67,55,Medium Risk,51-65
CUST00280,45,5000000.0,Employed,0,25000000,28.381962818925377,7095490,0,27,Delinquent,0,65.61237063611743,141.91,5.0,42,Medium Risk,41-50
CUST00281,49,15000000.0,Employed,3,10000000,50.78098437530107,5078098,0,34,Current,0,67.59612123332064,33.85,0.67,30,Low Risk,41-50
CUST00282,38,3000000.0,Employed,4,10000000,70.14259858292023,7014259,1,68,Current,0,79.95789911224466,233.81,3.33,67,High Risk,31-40
CUST00283,38,7500000.0,Employed,0,10000000,20.882596524740684,2088259,0,78,Current,1,86.53604531963929,27.84,1.33,32,Low Risk,31-40
CUST00284,22,5000000.0,Employed,0,25000000,9.858119659975568,2464529,1,66,Current,1,86.55810565157586,49.29,5.0,47,Medium Risk,21-30
CUST00285,55,3000000.0,Unemployed,2,5000000,15.605694347927546,780284,0,69,Current,0,33.74721313005145,26.01,1.67,32,Low Risk,51-65
CUST00286,36,3000000.0,Employed,1,25000000,4.687605652207088,1171901,0,74,Current,1,57.61886458279217,39.06,8.33,37,Medium Risk,31-40
CUST00287,61,10000000.0,Employed,3,15000000,57.988623490739265,8698293,0,45,Late,1,45.305371820800076,86.98,1.5,45,Medium Risk,51-65
CUST00288,56,5000000.0,Employed,3,10000000,43.2350043268956,4323500,0,80,Current,0,89.74110107493186,86.47,2.0,37,Medium Risk,51-65
CUST00289,53,10000000.0,Employed,1,5000000,52.74697434707658,2637348,0,6,Current,0,55.09123272443864,26.37,0.5,30,Low Risk,51-65
CUST00290,24,3000000.0,Employed,0,10000000,39.92279421087999,3992279,1,111,Current,0,87.51074221412239,133.08,3.33,57,Medium Risk,21-30
CUST00291,53,5000000.0,Employed,2,10000000,8.276409706920772,827640,0,70,Current,2,91.10823089696348,16.55,2.0,32,Low Risk,51-65
CUST00292,34,7500000.0,Self-employed,2,5000000,24.665966714244956,1233298,0,67,Current,0,51.367721360931526,16.44,0.67,27,Low Risk,31-40
CUST00293,41,10000000.0,Employed,3,15000000,56.82435259637767,8523652,0,59,Current,0,65.19412595023636,85.24,1.5,30,Low Risk,41-50
CUST00294,40,5000000.0,Employed,2,50000000,39.125730196720696,19562865,0,108,Current,0,70.57035706605717,391.26,10.0,37,Medium Risk,31-40
CUST00295,28,7500000.0,Employed,1,10000000,33.28198423324486,3328198,0,65,Current,0,88.45794443168886,44.38,1.33,37,Medium Risk,21-30
CUST00296,27,7500000.0,Self-employed,0,15000000,11.28387462802791,1692581,0,51,Late,0,49.335131195895556,22.57,2.0,37,Medium Risk,21-30
CUST00297,23,7500000.0,Self-employed,1,5000000,6.427835715076206,321391,2,10,Current,0,88.230519530065,4.29,0.67,42,Medium Risk,21-30
CUST00298,37,5000000.0,Employed,4,10000000,33.170163194102656,3317016,0,118,Late,0,64.94656953255014,66.34,2.0,47,Medium Risk,31-40
CUST00299,53,3000000.0,Self-employed,3,5000000,50.219020722784045,2510951,0,27,Current,1,77.1136867233042,83.7,1.67,47,Medium Risk,51-65
CUST00300,32,15000000.0,Employed,2,15000000,56.9700810738469,8545512,1,95,Current,1,95.07856137331774,56.97,1.0,50,Medium Risk,31-40
CUST00301,42,3000000.0,Employed,4,25000000,27.806978567280293,6951744,0,58,Late,0,76.43569300652563,231.72,8.33,42,Medium Risk,41-50
CUST00302,42,15000000.0,Employed,2,15000000,64.2799617028571,9641994,1,75,Current,0,59.03807709184653,64.28,1.0,55,Medium Risk,41-50
CUST00303,50,7500000.0,Employed,0,5000000,10.891923837303203,544596,0,37,Current,0,74.56194261313837,7.26,0.67,27,Low Risk,41-50
CUST00304,58,20000000.0,Employed,0,10000000,51.418410943404105,5141841,0,117,Current,1,72.40384130907512,25.71,0.5,35,Medium Risk,51-65
CUST00305,58,10000000.0,Self-employed,0,10000000,12.131923791810914,1213192,0,16,Current,0,69.70318224578985,12.13,1.0,20,Low Risk,51-65
CUST00306,28,20000000.0,Self-employed,2,10000000,11.341374791535603,1134137,0,15,Current,1,84.37581823316435,5.67,0.5,25,Low Risk,21-30
CUST00307,47,7500000.0,Employed,4,25000000,35.571967045976386,8892991,0,116,Delinquent,0,80.86050658294077,118.57,3.33,52,Medium Risk,41-50
CUST00308,47,7500000.0,Employed,0,25000000,18.570867820645777,4642716,0,44,Current,0,79.2857250663987,61.9,3.33,27,Low Risk,41-50
CUST00309,54,5000000.0,Employed,4,15000000,18.233327232767206,2734999,0,103,Late,0,51.57772064844565,54.7,3.0,37,Medium Risk,51-65
CUST00310,41,7500000.0,Employed,2,10000000,30.48905828016605,3048905,1,36,Current,0,93.22759632199052,40.65,1.33,52,Medium Risk,41-50
CUST00311,50,7500000.0,Employed,4,5000000,39.88272669465462,1994136,0,17,Current,0,74.25993578307907,26.59,0.67,37,Medium Risk,41-50
CUST00312,53,7500000.0,Employed,2,5000000,36.72424269553155,1836212,1,113,Current,0,85.49735726133787,24.48,0.67,52,Medium Risk,51-65
CUST00313,48,20000000.0,Employed,2,10000000,10.579300413174403,1057930,1,85,Late,0,52.38481223772256,5.29,0.5,45,Medium Risk,41-50
CUST00314,53,10000000.0,Self-employed,3,10000000,47.003384832814476,4700338,0,43,Late,0,94.6014381032655,47.0,1.0,40,Medium Risk,51-65
CUST00315,25,5000000.0,Employed,2,15000000,56.467175649222966,8470076,1,72,Current,0,68.45197656723028,169.4,3.0,52,Medium Risk,21-30
CUST00316,39,5000000.0,Employed,2,15000000,50.87935657301577,7631903,0,71,Current,0,90.21275115117288,152.64,3.0,37,Medium Risk,31-40
CUST00317,24,10000000.0,Self-employed,1,5000000,20.80128661012032,1040064,1,57,Current,0,75.89805486228592,10.4,0.5,35,Medium Risk,21-30
CUST00318,55,5000000.0,Employed,0,10000000,29.884923446366336,2988492,2,10,Current,0,53.10424122225261,59.77,2.0,42,Medium Risk,51-65
CUST00319,37,3000000.0,Employed,3,5000000,16.236024731229406,811801,2,16,Current,1,85.81193705826601,27.06,1.67,52,Medium Risk,31-40
CUST00320,64,5000000.0,Employed,3,5000000,35.483149073214456,1774157,0,30,Late,0,46.889154544987186,35.48,1.0,47,Medium Risk,51-65
CUST00321,48,5000000.0,Employed,3,25000000,39.380468763700925,9845117,0,40,Current,2,75.1420987244727,196.9,5.0,42,Medium Risk,41-50
CUST00322,50,5000000.0,Self-employed,1,5000000,39.177191515645774,1958859,0,40,Current,0,89.36802796683139,39.18,1.0,37,Medium Risk,41-50
CUST00323,49,5000000.0,Employed,2,10000000,52.3608184101564,5236081,1,27,Current,0,47.10455607574529,104.72,2.0,52,Medium Risk,41-50
CUST00324,26,3000000.0,Employed,0,5000000,21.863768430993037,1093188,0,42,Current,0,62.97233174375375,36.44,1.67,32,Low Risk,21-30
CUST00325,55,3000000.0,Self-employed,4,25000000,43.76842966352118,10942107,0,91,Current,0,94.41412400346312,364.74,8.33,42,Medium Risk,51-65
CUST00326,61,20000000.0,Self-employed,2,10000000,46.53980854236583,4653980,1,60,Current,1,68.22880717638952,23.27,0.5,50,Medium Risk,51-65
CUST00327,57,5000000.0,Self-employed,1,5000000,21.90005585674616,1095002,0,80,Late,0,84.71161298008893,21.9,1.0,37,Medium Risk,51-65
CUST00328,44,5000000.0,Employed,2,10000000,17.078737399790363,1707873,0,101,Current,0,85.86132796082588,34.16,2.0,27,Low Risk,41-50
CUST00329,49,10000000.0,Employed,2,15000000,63.49123400785472,9523685,1,104,Current,0,93.77215169232784,95.24,1.5,55,Medium Risk,41-50
CUST00330,51,5000000.0,Unemployed,1,50000000,41.060381086873015,20530190,1,100,Current,0,75.46073373778863,410.6,10.0,52,Medium Risk,51-65
CUST00331,55,20000000.0,Self-employed,3,5000000,30.169089383623003,1508454,0,114,Current,0,77.3963637933993,7.54,0.25,30,Low Risk,51-65
CUST00332,53,10000000.0,Employed,3,25000000,19.176725092013765,4794181,1,77,Current,2,55.26778313574413,47.94,2.5,40,Medium Risk,51-65
CUST00333,41,3000000.0,Employed,0,25000000,31.698047204861368,7924511,0,69,Late,0,89.38444225366406,264.15,8.33,52,Medium Risk,41-50
CUST00334,52,7500000.0,Employed,0,25000000,5.452966529580577,1363241,0,25,Current,0,87.89421186286316,18.18,3.33,27,Low Risk,51-65
CUST00335,43,15000000.0,Self-employed,3,15000000,11.646165822692993,1746924,0,111,Late,0,70.06336286623885,11.65,1.0,30,Low Risk,41-50
CUST00336,53,20000000.0,Employed,4,15000000,17.893506302911106,2684025,0,103,Current,1,86.6883154752547,13.42,0.75,25,Low Risk,51-65
CUST00337,23,7500000.0,Employed,2,10000000,48.06612578774402,4806612,0,9,Current,0,91.38484542906869,64.09,1.33,37,Medium Risk,21-30
CUST00338,38,7500000.0,Employed,4,15000000,43.67385760516886,6551078,0,23,Delinquent,0,76.57380250921206,87.35,2.0,52,Medium Risk,31-40
CUST00339,45,3000000.0,Employed,2,10000000,44.23199288608769,4423199,0,56,Current,0,79.21585728460904,147.44,3.33,42,Medium Risk,41-50
CUST00340,62,20000000.0,Self-employed,3,15000000,6.982757737061893,1047413,1,73,Late,0,69.22138558206115,5.24,0.75,45,Medium Risk,51-65
CUST00341,51,5000000.0,Employed,0,10000000,16.508387594764454,1650838,0,25,Current,0,77.85608547732528,33.02,2.0,27,Low Risk,51-65
CUST00342,23,7500000.0,Self-employed,0,15000000,50.21848492738299,7532772,0,14,Current,0,39.97086477971494,100.44,2.0,37,Medium Risk,21-30
CUST00343,60,7500000.0,Unemployed,4,25000000,28.041178717207565,7010294,0,85,Late,0,73.93323889754654,93.47,3.33,37,Medium Risk,51-65
CUST00344,44,7500000.0,Employed,0,5000000,58.913912835607206,2945695,0,31,Late,0,35.40391240534365,39.28,0.67,47,Medium Risk,41-50
CUST00345,52,7500000.0,Employed,3,25000000,8.767755363010783,2191938,0,107,Current,1,64.76816001220985,29.23,3.33,32,Low Risk,51-65
CUST00346,42,5000000.0,Employed,4,10000000,15.03939190011696,1503939,0,30,Current,1,95.91924758938082,30.08,2.0,32,Low Risk,41-50
CUST00347,43,3000000.0,Self-employed,2,25000000,44.130336052315194,11032584,0,73,Current,0,67.55899574486651,367.75,8.33,42,Medium Risk,41-50
CUST00348,22,5000000.0,Employed,0,10000000,15.924736207325813,1592473,0,46,Late,2,82.93819904169618,31.85,2.0,42,Medium Risk,21-30
CUST00349,47,3000000.0,Employed,1,10000000,28.73951414708223,2873951,0,64,Current,0,68.53521786166628,95.8,3.33,32,Low Risk,41-50
CUST00350,62,10000000.0,Self-employed,0,25000000,34.191981599657886,8547995,1,50,Late,0,84.51061945076378,85.48,2.5,55,Medium Risk,51-65
CUST00351,22,5000000.0,Employed,2,5000000,45.128151674612866,2256407,1,46,Current,0,83.29523104316812,45.13,1.0,52,Medium Risk,21-30
CUST00352,46,7500000.0,Self-employed,4,25000000,16.70788514700291,4176971,0,43,Current,0,85.36472548320873,55.69,3.33,27,Low Risk,41-50
CUST00353,37,20000000.0,Employed,2,10000000,17.595907779655757,1759590,0,24,Current,1,36.69412687142405,8.8,0.5,25,Low Risk,31-40
CUST00354,60,15000000.0,Employed,1,10000000,50.58575035945715,5058575,0,19,Current,0,65.8038264593894,33.72,0.67,30,Low Risk,51-65
CUST00355,53,20000000.0,Employed,3,10000000,61.76872187953555,6176872,0,26,Late,0,86.4682126326737,30.88,0.5,50,Medium Risk,51-65
CUST00356,29,20000000.0,Self-employed,0,10000000,29.324200385798278,2932420,0,20,Current,0,50.939222590354696,14.66,0.5,20,Low Risk,21-30
CUST00357,63,3000000.0,Employed,4,10000000,42.34644910177178,4234644,1,8,Delinquent,0,69.41999783736357,141.15,3.33,72,High Risk,51-65
CUST00358,59,5000000.0,Self-employed,3,5000000,25.438733917351218,1271936,0,42,Current,0,49.42696647322186,25.44,1.0,27,Low Risk,51-65
CUST00359,49,10000000.0,Self-employed,2,5000000,16.78375940745747,839187,1,119,Current,0,85.42676150544398,8.39,0.5,35,Medium Risk,41-50
CUST00360,62,10000000.0,Employed,4,5000000,39.71813274032392,1985906,0,51,Late,0,67.78433389152706,19.86,0.5,40,Medium Risk,51-65
CUST00361,46,3000000.0,Unemployed,3,50000000,26.21996640764782,13109983,1,21,Current,0,14.844820724033491,437.0,16.67,47,Medium Risk,41-50
CUST00362,55,15000000.0,Employed,4,50000000,32.11233806446609,16056169,0,19,Current,1,87.37447005282203,107.04,3.33,35,Medium Risk,51-65
CUST00363,45,5000000.0,Employed,1,10000000,17.444615106453636,1744461,0,14,Current,0,93.09861643886696,34.89,2.0,27,Low Risk,41-50
CUST00364,44,5000000.0,Employed,1,15000000,36.94032053570756,5541048,0,116,Late,0,61.59908126598004,110.82,3.0,47,Medium Risk,41-50
CUST00365,33,7500000.0,Self-employed,0,10000000,16.720527150717423,1672052,1,12,Late,0,80.00148487734205,22.29,1.33,52,Medium Risk,31-40
CUST00366,27,7500000.0,Employed,0,15000000,70.53099712467773,10579649,0,19,Current,0,56.64945465763801,141.06,2.0,47,Medium Risk,21-30
CUST00367,56,7500000.0,Employed,1,25000000,31.00513637485133,7751284,0,11,Late,0,61.64035451095019,103.35,3.33,47,Medium Risk,51-65
CUST00368,40,3000000.0,Employed,4,25000000,36.04256468206961,9010641,0,90,Current,1,82.5549250054361,300.35,8.33,47,Medium Risk,31-40
CUST00369,21,15000000.0,Employed,1,10000000,37.59652161511818,3759652,0,20,Current,0,60.69077863359846,25.06,0.67,30,Low Risk,21-30
CUST00370,28,5000000.0,Employed,0,15000000,9.643052480657643,1446457,0,57,Late,0,78.3570801572163,28.93,3.0,37,Medium Risk,21-30
CUST00371,36,3000000.0,Self-employed,1,5000000,34.01872769115753,1700936,1,77,Current,0,57.86019957949927,56.7,1.67,57,Medium Risk,31-40
CUST00372,34,15000000.0,Self-employed,1,50000000,27.829909964421145,13914954,0,39,Late,0,89.89738008006395,92.77,3.33,30,Low Risk,31-40
